config,param,tau,res,l_scale,d_scale,n_scale,mean_range,stall_prop,mean_ratio,max_ratio,cut_average,cut_max,time_average,total_time
4,2,8,1,0.3,0.2,0.1,,0.3,57.39934618031658,60.17721954576738,6672.1,6995.0,63.91001205444336,0.9778683185577391
4,2,1,1,0.3,0.3,0.3,,0.3,57.39676531314522,60.03097040605643,6671.8,6978.0,61.74523506164551,0.9434041976928712
4,1,2,1,0.1,0.2,0.2,,0.3,57.38472126634549,60.60736407432898,6670.4,7045.0,65.55141143798828,0.9744467735290528
4,2,8,1,0.3,0.1,0.2,,0.3,57.3442876806607,60.4525120440468,6665.7,7027.0,59.43669776916504,0.9105067253112792
4,1,2,1,0.3,0.1,0.1,,0.3,57.33568479008947,59.4029593943565,6664.7,6905.0,63.82108421325684,0.9564456939697266
4,2,2,1,0.3,0.1,0.1,,0.3,57.27116311080523,61.42463867859601,6657.2,7140.0,72.92646408081055,1.0883190631866455
4,2,1,1,0.2,0.2,0.1,,0.3,57.24449415003441,61.81176875430145,6654.1,7185.0,58.21470718383789,0.9064178466796876
4,2,4,1,0.3,0.2,0.2,,0.3,57.22126634549208,59.488988300068826,6651.4,6915.0,70.11007385253906,1.0522804260253906
3,1,2,1,0.3,0.1,0.1,4.0,,57.14298004129388,98.98485891259465,6642.3,11506.0,62.17491874694824,0.9217193126678468
4,2,1,1,0.3,0.2,0.3,,0.3,57.1068479008947,61.59669649002065,6638.1,7160.0,67.51849632263183,0.9989778995513916
4,1,1,1,0.3,0.3,0.1,,0.3,57.06125258086717,59.39435650378528,6632.8,6904.0,77.4470386505127,1.140031814575195
4,2,8,1,0.3,0.3,0.3,,0.3,57.03200275292498,61.54507914659325,6629.4,7154.0,63.16384429931641,0.9548020362854004
4,1,2,1,0.2,0.1,0.1,,0.3,56.97608396421197,60.53854094975912,6622.9,7037.0,57.70092124938965,0.9037985801696776
3,1,2,1,0.1,0.2,0.1,4.0,,56.96748107364074,98.58052305574672,6621.9,11459.0,64.37650260925292,0.967338800430298
4,1,8,1,0.3,0.3,0.2,,0.3,56.886613902271165,60.39229181004818,6612.5,7020.0,65.40788497924805,0.985443115234375
4,2,1,1,0.2,0.3,0.3,,0.3,56.87629043358569,58.54267033723331,6611.3,6805.0,66.49784660339355,0.9781372547149658
3,1,4,1,0.3,0.2,0.1,4.0,,56.78079834824501,99.0020646937371,6600.2,11508.0,69.63371276855469,0.9983103275299072
4,1,2,1,0.1,0.3,0.1,,0.3,56.717136958017896,60.94287680660702,6592.8,7084.0,59.09021148681641,0.907332181930542
4,2,1,1,0.2,0.1,0.1,,0.3,56.69735030970406,58.740536820371645,6590.5,6828.0,59.28473281860352,0.9231157302856444
4,2,2,1,0.1,0.2,0.1,,0.3,56.65175498967653,58.869580178940126,6585.2,6843.0,66.97333068847657,1.0179142951965332
4,1,1,4,0.3,0.2,0.2,,0.1,56.60185822436338,98.67515485203027,6579.4,11470.0,49.85209007263184,0.8260507583618164
4,1,8,1,0.3,0.1,0.2,,0.3,56.55454232622161,58.86097728836889,6573.9,6842.0,70.02988128662109,1.060218095779419
4,2,1,1,0.1,0.3,0.1,,0.3,56.55196145905024,58.70612525808672,6573.6,6824.0,62.39487342834472,0.9508466720581056
4,1,4,1,0.2,0.2,0.2,,0.3,56.42463867859601,59.6180316586373,6558.8,6930.0,67.35890884399414,0.998507022857666
2,1,1,2,0.1,0.3,0.2,,,56.37044046799725,82.82002752924983,6552.5,9627.0,73.50003089904786,1.0450563430786133
4,2,1,1,0.2,0.2,0.2,,0.3,56.16139022711632,58.645905024088094,6528.2,6817.0,59.53176612854004,0.913557767868042
4,1,1,4,0.3,0.2,0.1,,0.1,56.145905024088094,98.18479008947006,6526.4,11413.0,64.44968032836914,1.044670820236206
4,1,2,1,0.2,0.2,0.1,,0.3,56.082243633860976,58.05230557467309,6519.0,6748.0,75.30298881530761,1.0875632762908936
4,1,1,4,0.1,0.3,0.2,,0.1,55.55316586373021,98.5461114934618,6457.5,11455.0,57.70608673095703,0.9080696105957032
2,1,1,2,0.2,0.3,0.3,,,55.28991741225052,85.831039229181,6426.9,9977.0,61.73679466247559,0.9396557807922364
2,1,1,2,0.3,0.2,0.2,,,53.96335168616656,83.7835512732278,6272.7,9739.0,74.67601852416992,1.0867581367492676
3,1,1,1,0.2,0.1,0.1,4.0,,53.33964211975224,98.51169993117688,6200.2,11451.0,66.49176940917968,0.9669835567474364
3,1,1,1,0.1,0.3,0.2,4.0,,53.14607708189952,98.82140399174122,6177.7,11487.0,59.724674987792966,0.9007446765899658
3,1,1,1,0.1,0.2,0.1,4.0,,52.73055746730902,98.87302133516862,6129.4,11493.0,70.69610557556152,1.015465497970581
3,1,1,1,0.2,0.3,0.2,4.0,,52.479353062629045,98.4944941500344,6100.2,11449.0,73.32718467712402,1.0522892475128174
3,1,1,1,0.3,0.1,0.2,4.0,,52.42687543014453,98.48589125946316,6094.1,11448.0,60.28451881408692,0.904005527496338
3,1,1,1,0.1,0.3,0.3,4.0,,51.82037164487268,98.7611837577426,6023.6,11480.0,62.68260459899902,0.9300990104675292
2,1,1,2,0.2,0.1,0.1,,,51.70423262216104,84.53200275292498,6010.1,9826.0,70.47047653198243,1.030658483505249
2,1,1,2,0.1,0.3,0.1,,,51.29215416379903,84.51479697178252,5962.2,9824.0,59.55655059814453,0.908017873764038
3,1,1,1,0.2,0.3,0.3,4.0,,51.04008947006194,98.93324156916724,5932.9,11500.0,60.232269287109375,0.9001686573028564
3,1,1,1,0.3,0.3,0.3,4.0,,50.62801101169993,98.64074328974536,5885.0,11466.0,67.1168155670166,1.045386552810669
4,1,1,4,0.3,0.1,0.2,,0.1,50.61854783207158,83.08671713695801,5883.9,9658.0,47.51898918151856,0.7852258682250977
2,1,1,2,0.2,0.2,0.3,,,50.03785271851342,81.64143152099105,5816.4,9490.0,66.1729019165039,1.0113825798034668
3,2,8,1,0.1,0.2,0.1,2.0,,49.62835512732278,83.47384721266346,5768.8,9703.0,57.824300384521486,0.8771119117736816
3,1,2,1,0.3,0.1,0.2,4.0,,49.56555402615279,98.75258086717136,5761.5,11479.0,69.15988426208496,0.9947118759155272
3,2,4,1,0.1,0.3,0.2,2.0,,49.51221610461115,83.23296627666896,5755.3,9675.0,62.75993347167969,0.9237637519836426
2,1,1,2,0.2,0.1,0.2,,,49.45715760495526,85.0739848589126,5748.9,9889.0,66.34982032775879,1.0064082145690918
3,2,1,1,0.3,0.1,0.3,2.0,,49.44253269098417,83.41362697866484,5747.2,9696.0,64.65423355102538,0.9438986778259276
3,2,4,1,0.1,0.1,0.2,2.0,,49.40467997247075,83.03509979353062,5742.8,9652.0,67.6255485534668,0.980156660079956
3,2,1,1,0.1,0.3,0.1,2.0,,49.3324156916724,83.51686166551961,5734.4,9708.0,59.72966117858887,0.8953869342803955
3,1,2,1,0.3,0.3,0.1,4.0,,49.32467309015829,98.81280110117,5733.5,11486.0,69.62060737609863,1.0076069831848145
3,1,4,1,0.3,0.3,0.1,4.0,,49.28337921541638,99.13110805230558,5728.7,11523.0,63.09652404785156,0.954798936843872
3,1,2,1,0.2,0.2,0.2,4.0,,49.2653131452168,98.89022711631108,5726.6,11495.0,62.850349044799806,0.9335658550262452
3,1,8,1,0.2,0.1,0.1,4.0,,49.2653131452168,98.64934618031658,5726.6,11467.0,62.698486328125,0.9270856380462646
3,2,2,1,0.1,0.1,0.2,2.0,,49.21885753613214,82.94046799724707,5721.2,9641.0,56.92721290588379,0.8656613826751709
3,1,8,1,0.3,0.1,0.3,4.0,,49.20079146593256,98.6235375086029,5719.1,11464.0,63.18855972290039,0.9419095516204834
3,1,2,1,0.2,0.3,0.1,4.0,,49.19907088781831,98.61493461803164,5718.9,11463.0,62.472703552246095,0.926565170288086
3,1,2,1,0.2,0.2,0.1,4.0,,49.1913282863042,98.8988300068823,5718.0,11496.0,60.85472640991211,0.9156274795532228
3,2,2,1,0.1,0.1,0.1,2.0,,49.17584308327598,83.01789401238817,5716.2,9650.0,64.5028636932373,0.9452667236328124
3,2,4,1,0.2,0.3,0.2,2.0,,49.15691672401927,82.7339986235375,5714.0,9617.0,59.8023006439209,0.8917663097381592
3,1,1,4,0.1,0.3,0.1,2.0,,49.10874053682037,98.8644184445974,5708.4,11492.0,58.01362190246582,0.8767549991607666
3,2,8,1,0.3,0.1,0.1,2.0,,48.98830006882312,82.67377838953888,5694.4,9610.0,57.146173095703126,0.8616890907287598
4,1,1,4,0.2,0.2,0.1,,0.1,48.45061940812113,92.01651754989676,5631.9,10696.0,47.79092483520508,0.7868802547454834
3,1,1,1,0.3,0.2,0.3,2.0,,47.37697866483138,82.60495526496904,5507.1,9602.0,66.89433555603027,0.9685015678405762
3,1,2,1,0.3,0.2,0.3,4.0,,47.313317274604266,98.42567102546457,5499.7,11441.0,61.21192016601562,0.923208475112915
3,1,1,1,0.1,0.1,0.2,2.0,,47.24019270474879,82.3554714384033,5491.2,9573.0,60.08421401977539,0.8937416076660156
2,1,1,2,0.2,0.2,0.2,,,47.16448726772195,84.54920853406745,5482.4,9828.0,65.8834400177002,0.983651876449585
2,1,1,2,0.3,0.1,0.2,,,46.79456297315898,84.17068134893324,5439.4,9784.0,64.83963737487792,0.959380865097046
4,1,1,4,0.3,0.3,0.3,,0.1,46.56916724019271,76.65175498967653,5413.2,8910.0,49.27230072021485,0.8240339756011963
3,1,1,1,0.3,0.2,0.3,4.0,,45.27615278733654,98.9762560220234,5262.9,11505.0,71.87527770996094,1.0182015895843506
3,1,1,1,0.3,0.2,0.1,4.0,,44.23004129387474,98.72677219545768,5141.3,11476.0,62.11119346618652,0.9138917922973632
2,1,1,2,0.2,0.1,0.3,,,43.21403991741225,84.71266345492086,5023.2,9847.0,76.06554870605468,1.0858700275421145
4,1,1,4,0.3,0.1,0.3,,0.1,43.00757054370269,98.60633172746044,4999.2,11462.0,50.03047409057617,0.8255212306976318
2,1,1,2,0.1,0.2,0.3,,,42.91293874741913,84.38575361321404,4988.2,9809.0,76.8556739807129,1.07602858543396
3,2,1,1,0.3,0.2,0.3,2.0,,41.339470061940816,83.68031658637302,4805.3,9727.0,60.903635025024414,0.9108102321624756
3,2,2,1,0.1,0.3,0.1,2.0,,41.262904335856845,83.49105299380592,4796.4,9705.0,72.68403205871581,1.0246412754058838
3,2,8,1,0.1,0.3,0.1,2.0,,41.24741913282863,83.10392291810048,4794.6,9660.0,56.3211971282959,0.8519349098205566
3,2,2,1,0.2,0.1,0.3,2.0,,41.2241913282863,84.05024088093599,4791.9,9770.0,60.93701782226562,0.9151766300201416
3,2,4,1,0.3,0.2,0.1,2.0,,41.210426703372335,83.07811424638679,4790.3,9657.0,60.08852424621582,0.9038822650909424
3,2,1,1,0.2,0.3,0.2,2.0,,41.15192704748796,82.95767377838953,4783.5,9643.0,56.580329513549806,0.9018328189849854
3,2,4,1,0.3,0.1,0.1,2.0,,41.11837577426016,82.63936682725395,4779.6,9606.0,75.6146083831787,1.1233861446380615
3,2,1,1,0.1,0.3,0.2,2.0,,41.08912594631797,83.06090846524432,4776.2,9655.0,58.47170562744141,0.878143310546875
3,2,8,1,0.3,0.3,0.3,2.0,,41.065898141775634,84.07604955264969,4773.5,9773.0,58.357119750976565,0.8922812938690186
3,2,8,1,0.2,0.3,0.1,2.0,,41.05643496214728,83.04370268410186,4772.4,9653.0,58.0136962890625,0.877007246017456
3,2,1,1,0.1,0.2,0.2,2.0,,41.05471438403303,82.96627666896077,4772.2,9644.0,64.41138229370117,0.942878484725952
3,2,2,1,0.1,0.3,0.3,2.0,,41.02804542326222,83.15554026152788,4769.1,9666.0,59.08946571350098,0.8890841007232666
3,2,8,1,0.2,0.1,0.2,2.0,,41.00567790777701,82.63936682725395,4766.5,9606.0,58.766736602783205,0.9247229099273682
3,2,2,1,0.1,0.2,0.1,2.0,,40.97814865794907,82.95767377838953,4763.3,9643.0,59.04403800964356,0.8864824771881104
3,2,1,1,0.3,0.1,0.2,2.0,,40.938575361321405,82.34686854783207,4758.7,9572.0,64.30593223571778,0.9480090141296388
3,2,4,1,0.3,0.2,0.2,2.0,,40.885237439779765,82.17481073640744,4752.5,9552.0,62.95244178771973,0.931751012802124
2,1,1,2,0.2,0.3,0.1,,,40.49638678596008,86.0203028217481,4707.3,9999.0,63.89972457885742,0.943885326385498
2,1,1,4,0.1,0.3,0.3,,,40.2744322092223,81.55540261527874,4681.5,9480.0,68.58188819885254,0.9972021579742432
2,1,1,2,0.3,0.2,0.1,,,39.79439091534756,84.18788713007571,4625.7,9786.0,68.102534866333,1.0521607398986816
3,1,1,1,0.1,0.2,0.2,2.0,,39.69115622849277,80.3596008258775,4613.7,9341.0,57.20272331237793,0.8796052932739258
3,1,4,1,0.3,0.1,0.2,4.0,,39.5104955264969,98.68375774260151,4592.7,11471.0,62.02100448608398,0.923110008239746
3,1,8,1,0.3,0.2,0.1,4.0,,39.38747419132828,99.01927047487956,4578.4,11510.0,63.514700698852536,0.9360361099243164
3,1,4,1,0.1,0.2,0.2,4.0,,39.33155540261527,98.58912594631796,4571.9,11460.0,65.18350715637207,0.9518742561340332
3,1,8,1,0.1,0.2,0.1,4.0,,39.276496902959394,98.5203028217481,4565.5,11452.0,61.15420036315918,0.9505364894866944
3,1,8,1,0.1,0.2,0.3,4.0,,39.2584308327598,98.50309704060564,4563.4,11450.0,63.63637084960938,0.9356834888458252
2,1,1,2,0.1,0.2,0.2,,,37.80024088093599,83.30178940123882,4393.9,9683.0,57.638688278198245,0.8913261890411377
2,1,1,2,0.3,0.1,0.3,,,37.32708189951824,86.00309704060564,4338.9,9997.0,65.15056648254395,0.9872879981994628
3,1,2,1,0.2,0.1,0.2,4.0,,35.76565726083964,98.55471438403303,4157.4,11456.0,69.96558113098145,1.0445232391357422
3,1,2,1,0.2,0.1,0.3,2.0,,35.75877494838266,98.7095664143152,4156.6,11474.0,58.681708908081056,0.8806655406951904
2,1,1,2,0.1,0.1,0.1,,,34.91999311768754,85.62456985547144,4059.1,9953.0,69.94488372802735,1.0422711372375488
3,1,1,1,0.2,0.2,0.3,2.0,,34.81675843083276,98.0041293874742,4047.1,11392.0,60.04754524230957,0.8890244960784912
2,1,1,2,0.1,0.2,0.1,,,34.7479353062629,82.22642807983482,4039.1,9558.0,56.34607734680176,0.8779730796813965
3,1,2,1,0.1,0.1,0.1,2.0,,34.589642119752234,98.08155540261528,4020.7,11401.0,69.21746864318848,0.9925668239593506
3,1,1,1,0.3,0.3,0.3,2.0,,33.51686166551961,83.3534067446662,3896.0,9689.0,61.52537269592285,0.9091074466705322
3,1,1,1,0.3,0.2,0.2,2.0,,33.423090158293185,82.12319339298004,3885.1,9546.0,61.54861755371094,0.9228830337524414
2,1,1,2,0.3,0.3,0.2,,,33.22178251892636,83.37061252580867,3861.7,9691.0,64.12253074645996,0.9875285625457764
3,2,8,1,0.3,0.2,0.1,2.0,,33.144356503785275,83.77494838265658,3852.7,9738.0,58.70436134338379,0.9471156597137452
3,2,2,1,0.3,0.1,0.2,2.0,,33.12973158981418,83.14693737095664,3851.0,9665.0,65.98834533691407,0.9661669731140136
3,2,8,1,0.3,0.3,0.2,2.0,,33.12801101169993,83.39642119752237,3850.8,9694.0,59.23443832397461,0.891484260559082
3,2,1,1,0.3,0.3,0.2,2.0,,33.1194081211287,83.69752236751549,3849.8,9729.0,57.187491226196286,0.8649337291717529
3,2,1,1,0.2,0.3,0.1,2.0,,33.11424638678596,83.49965588437715,3849.2,9706.0,73.29636497497559,1.0318610668182373
3,2,1,1,0.3,0.2,0.1,2.0,,33.0970406056435,83.28458362009636,3847.2,9681.0,58.77757453918457,0.9119606018066406
3,1,1,1,0.2,0.3,0.1,4.0,,33.06951135581556,98.89022711631108,3844.0,11495.0,59.41852149963379,0.8895642757415771
3,2,4,1,0.1,0.3,0.3,2.0,,33.064349621472815,83.47384721266346,3843.4,9703.0,60.32636489868164,0.9009354114532472
3,2,8,1,0.3,0.3,0.1,2.0,,33.05832759807295,83.32759807295251,3842.7,9686.0,59.02976608276367,0.891582727432251
3,2,4,1,0.2,0.3,0.3,2.0,,33.007570543702684,83.22436338609774,3836.8,9674.0,67.34747276306152,0.9806451797485352
3,2,8,1,0.1,0.3,0.2,2.0,,33.00240880935994,83.22436338609774,3836.2,9674.0,57.46901435852051,0.8700311183929443
3,2,4,1,0.2,0.2,0.1,2.0,,32.97918100481762,83.75774260151411,3833.5,9736.0,61.67181129455567,0.910761833190918
3,2,4,1,0.1,0.2,0.2,2.0,,32.977460426703374,83.48245010323468,3833.3,9704.0,66.26073532104492,0.954047918319702
3,2,2,1,0.3,0.2,0.3,2.0,,32.9155196145905,82.43289745354438,3826.1,9582.0,72.47485694885253,1.043415069580078
3,2,2,1,0.2,0.2,0.1,2.0,,32.86562284927736,83.6459050240881,3820.3,9723.0,66.31034965515137,0.9679222106933594
3,2,1,1,0.1,0.3,0.3,2.0,,32.856159669649,82.31245698554714,3819.2,9568.0,63.497277450561526,0.9410827159881592
3,2,1,1,0.2,0.1,0.3,2.0,,32.82346868547832,83.06090846524432,3815.4,9655.0,59.62798805236817,0.902168035507202
3,2,1,1,0.2,0.2,0.3,2.0,,32.807983482450105,82.74260151410874,3813.6,9618.0,59.9419807434082,0.8977968692779541
3,2,1,1,0.2,0.2,0.2,2.0,,32.721094287680664,82.45870612525809,3803.5,9585.0,59.34469375610352,0.8883671760559082
3,1,1,1,0.3,0.1,0.3,2.0,,32.721094287680664,83.01789401238817,3803.5,9650.0,55.869954681396486,0.8820011615753174
2,1,1,4,0.3,0.2,0.3,,,32.16276668960771,80.77253957329663,3738.6,9389.0,64.30625648498535,0.9490559101104736
3,1,1,1,0.3,0.3,0.1,2.0,,32.04232622161046,98.5203028217481,3724.6,11452.0,62.98690872192383,0.9221072196960448
2,1,1,2,0.1,0.1,0.3,,,31.64143152099105,82.5963523743978,3678.0,9601.0,61.52160949707032,0.9297540187835692
4,1,8,1,0.1,0.2,0.3,,0.1,31.612181693048864,36.063317274604266,3674.6,4192.0,64.96960334777832,0.9762027263641356
4,2,4,1,0.2,0.1,0.2,,0.1,30.844803854094977,35.89125946317963,3585.4,4172.0,59.22291488647461,0.91137957572937
2,1,1,2,0.2,0.3,0.2,,,30.7974879559532,83.94700619408121,3579.9,9758.0,63.854102325439456,0.9446942806243896
4,2,4,1,0.2,0.2,0.3,,0.1,30.776841018582243,34.98795595320028,3577.5,4067.0,60.47585258483887,0.9279046058654784
4,1,8,1,0.2,0.1,0.2,,0.1,30.55918788713008,33.94700619408121,3552.2,3946.0,60.78047103881836,0.9376137256622314
4,1,4,1,0.3,0.3,0.1,,0.1,30.50671025464556,35.05677907777013,3546.1,4075.0,66.70645561218262,0.9957404136657716
4,2,8,1,0.1,0.1,0.1,,0.1,30.37164487267722,34.27391603578803,3530.4,3984.0,61.19672317504883,0.9349913597106934
4,2,4,1,0.2,0.3,0.3,,0.1,30.35357880247763,34.36854783207158,3528.3,3995.0,62.41255683898926,0.9499785900115968
4,1,1,1,0.2,0.2,0.2,,0.1,30.25808671713696,34.19649002064694,3517.2,3975.0,64.79443855285645,0.984006643295288
4,1,8,1,0.3,0.2,0.3,,0.1,30.25120440467997,34.084652443220925,3516.4,3962.0,65.62453765869141,0.9770960807800292
4,2,4,1,0.3,0.1,0.3,,0.1,30.20818995182381,33.895388850653816,3511.4,3940.0,66.33815994262696,1.018972873687744
4,1,1,1,0.1,0.1,0.3,,0.1,30.12646249139711,32.14900206469374,3501.9,3737.0,67.27156448364258,0.9990072250366212
4,2,8,1,0.2,0.1,0.1,,0.1,30.104094975911902,34.05884377150723,3499.3,3959.0,57.898870849609374,0.9004330635070801
4,1,8,1,0.2,0.1,0.1,,0.1,30.09721266345492,32.39848589125946,3498.5,3766.0,63.628857421875,0.9530322551727296
4,1,8,1,0.1,0.3,0.3,,0.1,30.06366139022712,34.41156228492773,3494.6,4000.0,72.29294776916504,1.0479779243469238
4,1,4,1,0.2,0.3,0.2,,0.1,29.97591190640055,35.813833448038544,3484.4,4163.0,58.247087478637695,0.9113576412200928
4,2,4,1,0.2,0.3,0.1,,0.1,29.96988988300069,34.2136958017894,3483.7,3977.0,55.92459487915039,0.9306159019470216
4,1,1,1,0.1,0.2,0.2,,0.1,29.933757742601514,34.91913282863042,3479.5,4059.0,60.33835563659668,0.9739484786987304
4,2,8,1,0.2,0.1,0.2,,0.1,29.926015141087404,32.88885065381968,3478.6,3823.0,58.66888008117676,0.9140787124633788
4,2,4,1,0.1,0.2,0.3,,0.1,29.921713695801788,32.02856159669649,3478.1,3723.0,57.93764801025391,0.9007012844085693
4,2,2,1,0.3,0.3,0.2,,0.1,29.904507914659327,32.716792842395044,3476.1,3803.0,72.74330558776856,1.0692672729492188
4,1,4,1,0.3,0.1,0.3,,0.1,29.89504473503097,32.097384721266344,3475.0,3731.0,63.7517635345459,0.9654264450073242
4,2,4,1,0.1,0.1,0.2,,0.1,29.85203028217481,32.27804542326221,3470.0,3752.0,56.76463661193848,0.8909444808959961
4,1,8,1,0.1,0.3,0.2,,0.1,29.844287680660702,32.82002752924983,3469.1,3815.0,59.40974082946777,0.9406194686889648
4,2,1,1,0.1,0.1,0.1,,0.1,29.84256710254645,34.359944941500345,3468.9,3994.0,69.80402946472168,1.028515100479126
3,1,2,1,0.1,0.3,0.1,4.0,,29.833964211975225,98.58912594631796,3467.9,11460.0,62.71275482177735,0.9349415302276612
2,1,1,2,0.3,0.3,0.3,,,29.8219201651755,84.19649002064693,3466.5,9787.0,64.29720268249511,0.9617626667022704
4,2,8,1,0.2,0.1,0.3,,0.1,29.779766001376466,32.570543702684105,3461.6,3786.0,69.86463356018066,1.017474889755249
4,1,2,1,0.3,0.3,0.2,,0.1,29.681693048864418,33.72333103922918,3450.2,3920.0,60.3525016784668,0.9316158294677734
3,1,2,1,0.2,0.1,0.1,4.0,,29.64642119752237,98.8988300068823,3446.1,11496.0,60.13205795288086,0.9062964916229248
3,1,8,1,0.1,0.3,0.3,4.0,,29.613730213351687,98.53750860289055,3442.3,11454.0,64.32663917541504,0.9496712684631348
4,2,2,1,0.3,0.1,0.3,,0.1,29.599105299380597,33.25877494838266,3440.6,3866.0,57.0151424407959,0.8916966915130615
4,2,4,1,0.2,0.1,0.1,,0.1,29.5956641431521,35.03097040605643,3440.2,4072.0,58.66174430847168,0.911989450454712
3,1,4,1,0.2,0.1,0.2,4.0,,29.570715760495528,98.42567102546457,3437.3,11441.0,63.306230545043945,0.937227725982666
4,2,2,1,0.2,0.3,0.1,,0.1,29.551789401238818,32.07157604955265,3435.1,3728.0,59.018931198120114,0.9187581539154052
4,2,4,1,0.2,0.3,0.2,,0.1,29.50705437026841,31.555402615278734,3429.9,3668.0,64.13120651245117,0.9646310806274414
4,1,4,1,0.2,0.3,0.1,,0.1,29.43392980041294,31.27150722642808,3421.4,3635.0,60.65709114074707,0.9300365447998048
3,1,4,1,0.2,0.3,0.3,4.0,,29.339298004129382,98.26221610461116,3410.4,11422.0,62.43651885986328,0.9300405979156494
4,2,4,1,0.1,0.2,0.2,,0.1,29.30316586373021,32.131796283551274,3406.2,3735.0,64.03727302551269,0.9646406173706056
4,2,1,1,0.1,0.2,0.2,,0.1,29.276496902959398,31.254301445285616,3403.1,3633.0,59.37293395996094,0.9067549705505372
4,2,2,1,0.3,0.3,0.1,,0.1,29.156056434962142,32.381280110117,3389.1,3764.0,59.281894302368165,0.9211201667785645
4,1,8,1,0.1,0.2,0.1,,0.1,29.155196145905023,32.31245698554714,3389.0,3756.0,60.8060417175293,0.9271955490112304
4,1,2,1,0.2,0.2,0.2,,0.1,29.13799036476256,31.288713007570543,3387.0,3637.0,59.33716773986816,0.9108686447143556
4,1,8,1,0.2,0.2,0.1,,0.1,29.13540949759119,33.800757054370266,3386.7,3929.0,58.31876792907715,0.9236338138580322
4,2,4,1,0.3,0.2,0.2,,0.1,29.13282863041982,33.74913971094288,3386.4,3923.0,61.959782409667966,0.9459729194641112
4,2,2,1,0.3,0.1,0.2,,0.1,29.08465244322092,30.944597384721263,3380.8,3597.0,60.1656063079834,0.9223198890686036
4,2,8,1,0.2,0.3,0.1,,0.1,29.050240880935995,32.097384721266344,3376.8,3731.0,67.35796127319335,1.0088458061218262
2,1,1,2,0.3,0.2,0.3,,,28.923778389538885,85.67618719889883,3362.1,9959.0,59.2506462097168,0.9093143939971924
4,2,8,1,0.1,0.1,0.3,,0.1,28.91603578802477,31.71025464556091,3361.2,3686.0,65.62167396545411,0.9779927730560304
4,2,2,1,0.3,0.3,0.3,,0.1,28.896249139710942,31.374741913282865,3358.9,3647.0,64.92422370910644,0.9655768871307372
4,1,4,1,0.3,0.1,0.2,,0.1,28.89194769442533,31.323124569855477,3358.4,3641.0,62.22220878601074,0.9634857177734376
4,1,4,1,0.1,0.2,0.2,,0.1,28.877322780454232,31.839298004129382,3356.7,3701.0,59.13717765808106,0.915473222732544
4,2,4,1,0.1,0.3,0.3,,0.1,28.866139022711632,31.469373709566412,3355.4,3658.0,66.84090576171874,0.9923272132873536
4,2,4,1,0.1,0.3,0.1,,0.1,28.81624225739849,31.744666207845835,3349.6,3690.0,71.43920059204102,1.051910400390625
4,2,1,1,0.1,0.1,0.3,,0.1,28.79387474191328,32.05437026841019,3347.0,3726.0,63.78809585571289,0.9609043598175048
4,1,8,1,0.1,0.2,0.2,,0.1,28.73193392980041,33.91259463179628,3339.8,3942.0,57.349564743042,0.9009354114532472
4,2,8,1,0.2,0.2,0.3,,0.1,28.729353062629045,33.68891947694426,3339.5,3916.0,57.67699508666992,0.8972961902618408
4,1,2,1,0.1,0.1,0.3,,0.1,28.694081211286992,32.62216104611149,3335.4,3792.0,58.958687973022464,0.9144353866577148
4,1,4,1,0.2,0.1,0.3,,0.1,28.64848589125946,33.29318651066758,3330.1,3870.0,66.2784969329834,0.993476152420044
4,2,4,1,0.1,0.2,0.1,,0.1,28.61837577426015,31.71025464556091,3326.6,3686.0,64.47478446960449,0.9716014862060548
4,2,8,1,0.3,0.3,0.2,,0.1,28.616655196145903,31.417756366139024,3326.4,3652.0,70.521337890625,1.0432119369506836
4,1,8,1,0.2,0.2,0.3,,0.1,28.570199587061254,31.959738472126634,3321.0,3715.0,67.28495979309082,1.0130436420440674
4,1,4,1,0.3,0.2,0.1,,0.1,28.505677907777013,33.8093599449415,3313.5,3930.0,64.80617599487304,0.9715468883514404
4,2,8,1,0.2,0.3,0.2,,0.1,28.5013764624914,31.88231245698555,3313.0,3706.0,73.95788192749023,1.0612947940826416
4,2,1,1,0.3,0.2,0.3,,0.1,28.494494150034413,30.264969029593946,3312.2,3518.0,64.90211906433106,0.979433536529541
4,1,4,1,0.1,0.1,0.3,,0.1,28.44545767377839,33.1899518238128,3306.5,3858.0,58.88874816894531,0.91794753074646
4,1,2,1,0.1,0.3,0.2,,0.1,28.44287680660702,31.5726083964212,3306.2,3670.0,67.19783630371094,1.004030466079712
4,2,8,1,0.1,0.3,0.2,,0.1,28.38351686166552,31.9769442532691,3299.3,3717.0,66.9132797241211,0.9982550144195556
4,2,2,1,0.2,0.3,0.3,,0.1,28.36114934618032,31.84790089470062,3296.7,3702.0,60.765973281860354,0.9265978336334229
4,1,1,1,0.2,0.3,0.1,,0.1,28.3568479008947,30.135925671025465,3296.2,3503.0,63.15599327087402,0.9584364891052246
4,1,8,1,0.3,0.1,0.1,,0.1,28.34996558843772,32.01995870612526,3295.4,3722.0,63.01090507507324,0.9650261402130128
4,1,4,1,0.2,0.2,0.3,,0.1,28.32673778389539,32.346868547832074,3292.7,3760.0,61.44743270874024,0.9388620853424072
4,2,4,1,0.3,0.3,0.3,,0.1,28.309532002752924,30.71231933929801,3290.7,3570.0,62.6849536895752,0.9443833827972412
